"","Year","Country","Energy type","Generation (TWh)"
"5573",2010,"Spain","Other renewables",0
"5574",2010,"Spain","Production",298.1612
"5575",2010,"Spain","Net imports",-8.33299999999999
"5576",2010,"Spain","Demand",289.8282
"5577",2010,"Sweden","Fossil",8.52988899999999
"5578",2010,"Sweden","Coal",1.022
"5579",2010,"Sweden","Hard Coal",1.022
"5580",2010,"Sweden","Lignite",0
"5581",2010,"Sweden","Gas",2.909
"5582",2010,"Sweden","Other fossil",4.598889
"5583",2010,"Sweden","Nuclear",57.828
"5584",2010,"Sweden","Renewables",82.084621
"5585",2010,"Sweden","Hydro",66.397788
"5586",2010,"Sweden","Wind and solar",3.4956
"5587",2010,"Sweden","Wind",3.487
"5588",2010,"Sweden","Solar",0.0086
"5589",2010,"Sweden","Bioenergy",12.191233
"5590",2010,"Sweden","Other renewables",0
"5591",2010,"Sweden","Production",148.44251
"5592",2010,"Sweden","Net imports",2.07799999999999
"5593",2010,"Sweden","Demand",150.52051
"5594",2010,"United Kingdom","Fossil",290.598054
"5595",2010,"United Kingdom","Coal",107.594
"5596",2010,"United Kingdom","Hard Coal",107.594
"5597",2010,"United Kingdom","Lignite",0
"5598",2010,"United Kingdom","Gas",175.654
"5599",2010,"United Kingdom","Other fossil",7.350054
"5600",2010,"United Kingdom","Nuclear",62.14
"5601",2010,"United Kingdom","Renewables",26.181391
"5602",2010,"United Kingdom","Hydro",3.59133
"5603",2010,"United Kingdom","Wind and solar",10.325917
"5604",2010,"United Kingdom","Wind",10.28564
"5605",2010,"United Kingdom","Solar",0.040277
"5606",2010,"United Kingdom","Bioenergy",12.26226
"5607",2010,"United Kingdom","Other renewables",0.001884
"5608",2010,"United Kingdom","Production",378.919445
"5609",2010,"United Kingdom","Net imports",2.66099999999999
"5610",2010,"United Kingdom","Demand",381.580445
"5611",2011,"Austria","Fossil",21.350445
"5612",2011,"Austria","Coal",5.431543
"5613",2011,"Austria","Hard Coal",5.431543
"5614",2011,"Austria","Lignite",0
"5615",2011,"Austria","Gas",12.436517
"5616",2011,"Austria","Other fossil",3.482385
"5617",2011,"Austria","Nuclear",0
"5618",2011,"Austria","Renewables",40.9081659999999
"5619",2011,"Austria","Hydro",34.237171
"5620",2011,"Austria","Wind and solar",2.11026599999999
"5621",2011,"Austria","Wind",1.93619599999999
"5622",2011,"Austria","Solar",0.17407
"5623",2011,"Austria","Bioenergy",4.559676
"5624",2011,"Austria","Other renewables",0.001053
"5625",2011,"Austria","Production",62.2586109999999
"5626",2011,"Austria","Net imports",8.199358
"5627",2011,"Austria","Demand",70.4579689999999
"5628",2011,"Belgium","Fossil",32.26835
"5629",2011,"Belgium","Coal",3.476
"5630",2011,"Belgium","Hard Coal",3.476
"5631",2011,"Belgium","Lignite",0
"5632",2011,"Belgium","Gas",25.438
"5633",2011,"Belgium","Other fossil",3.35434999999999
"5634",2011,"Belgium","Nuclear",48.234
"5635",2011,"Belgium","Renewables",8.353033
"5636",2011,"Belgium","Hydro",0.195999999999999
"5637",2011,"Belgium","Wind and solar",3.481
"5638",2011,"Belgium","Wind",2.312
"5639",2011,"Belgium","Solar",1.169
"5640",2011,"Belgium","Bioenergy",4.676033
"5641",2011,"Belgium","Other renewables",0
"5642",2011,"Belgium","Production",88.855383
"5643",2011,"Belgium","Net imports",2.537
"5644",2011,"Belgium","Demand",91.392383
"5645",2011,"Bulgaria","Fossil",29.751
"5646",2011,"Bulgaria","Coal",27.537
"5647",2011,"Bulgaria","Hard Coal",4.453
"5648",2011,"Bulgaria","Lignite",23.084
"5649",2011,"Bulgaria","Gas",2.077
"5650",2011,"Bulgaria","Other fossil",0.137
"5651",2011,"Bulgaria","Nuclear",16.314
"5652",2011,"Bulgaria","Renewables",3.889275
"5653",2011,"Bulgaria","Hydro",2.871581
"5654",2011,"Bulgaria","Wind and solar",0.961957
"5655",2011,"Bulgaria","Wind",0.861095
"5656",2011,"Bulgaria","Solar",0.100862
"5657",2011,"Bulgaria","Bioenergy",0.055737
"5658",2011,"Bulgaria","Other renewables",0
"5659",2011,"Bulgaria","Production",49.954275
"5660",2011,"Bulgaria","Net imports",-10.661
"5661",2011,"Bulgaria","Demand",39.293275
"5662",2011,"Croatia","Fossil",5.955
"5663",2011,"Croatia","Coal",2.582
"5664",2011,"Croatia","Hard Coal",2.561
"5665",2011,"Croatia","Lignite",0.021
"5666",2011,"Croatia","Gas",2.621
"5667",2011,"Croatia","Other fossil",0.752
"5668",2011,"Croatia","Nuclear",0
"5669",2011,"Croatia","Renewables",5.28726899999999
"5670",2011,"Croatia","Hydro",5.03188699999999
"5671",2011,"Croatia","Wind and solar",0.201137
"5672",2011,"Croatia","Wind",0.201
"5673",2011,"Croatia","Solar",0.000137
"5674",2011,"Croatia","Bioenergy",0.054245
"5675",2011,"Croatia","Other renewables",0
"5676",2011,"Croatia","Production",11.2422689999999
"5677",2011,"Croatia","Net imports",7.15499999999999
"5678",2011,"Croatia","Demand",18.3972689999999
"5679",2011,"Cyprus","Fossil",4.751
"5680",2011,"Cyprus","Coal",0
"5681",2011,"Cyprus","Hard Coal",0
"5682",2011,"Cyprus","Lignite",0
"5683",2011,"Cyprus","Gas",0
"5684",2011,"Cyprus","Other fossil",4.751
"5685",2011,"Cyprus","Nuclear",0
"5686",2011,"Cyprus","Renewables",0.178211999999999
"5687",2011,"Cyprus","Hydro",0
"5688",2011,"Cyprus","Wind and solar",0.126602
"5689",2011,"Cyprus","Wind",0.114664999999999
"5690",2011,"Cyprus","Solar",0.011937
"5691",2011,"Cyprus","Bioenergy",0.0516099999999999
"5692",2011,"Cyprus","Other renewables",0
"5693",2011,"Cyprus","Production",4.929212
"5694",2011,"Cyprus","Net imports",0
"5695",2011,"Cyprus","Demand",4.929212
"5696",2011,"Czech Republic","Fossil",51.160495
"5697",2011,"Czech Republic","Coal",46.685
"5698",2011,"Czech Republic","Hard Coal",5.694
"5699",2011,"Czech Republic","Lignite",40.991
"5700",2011,"Czech Republic","Gas",1.413
"5701",2011,"Czech Republic","Other fossil",3.06249499999999
"5702",2011,"Czech Republic","Nuclear",28.283
"5703",2011,"Czech Republic","Renewables",7.245512
"5704",2011,"Czech Republic","Hydro",1.963016
"5705",2011,"Czech Republic","Wind and solar",2.579021
"5706",2011,"Czech Republic","Wind",0.397003
"5707",2011,"Czech Republic","Solar",2.182018
"5708",2011,"Czech Republic","Bioenergy",2.703475
"5709",2011,"Czech Republic","Other renewables",0
"5710",2011,"Czech Republic","Production",86.689007
"5711",2011,"Czech Republic","Net imports",-17.044
"5712",2011,"Czech Republic","Demand",69.645007
"5713",2011,"Denmark","Fossil",21.048268
"5714",2011,"Denmark","Coal",13.976
"5715",2011,"Denmark","Hard Coal",13.976
"5716",2011,"Denmark","Lignite",0
"5717",2011,"Denmark","Gas",5.842
"5718",2011,"Denmark","Other fossil",1.230268
"5719",2011,"Denmark","Nuclear",0
"5720",2011,"Denmark","Renewables",14.180853
"5721",2011,"Denmark","Hydro",0.0168679999999999
"5722",2011,"Denmark","Wind and solar",9.789124
"5723",2011,"Denmark","Wind",9.774184
"5724",2011,"Denmark","Solar",0.01494
"5725",2011,"Denmark","Bioenergy",4.374861
"5726",2011,"Denmark","Other renewables",0
"5727",2011,"Denmark","Production",35.229121
"5728",2011,"Denmark","Net imports",1.32
"5729",2011,"Denmark","Demand",36.549121
"5730",2011,"Estonia","Fossil",11.714
"5731",2011,"Estonia","Coal",0
"5732",2011,"Estonia","Hard Coal",0
"5733",2011,"Estonia","Lignite",0
"5734",2011,"Estonia","Gas",0.25
"5735",2011,"Estonia","Other fossil",11.464
"5736",2011,"Estonia","Nuclear",0
"5737",2011,"Estonia","Renewables",1.17971999999999
"5738",2011,"Estonia","Hydro",0.030028
"5739",2011,"Estonia","Wind and solar",0.368659
"5740",2011,"Estonia","Wind",0.368659
"5741",2011,"Estonia","Solar",0
"5742",2011,"Estonia","Bioenergy",0.781032999999999
"5743",2011,"Estonia","Other renewables",0
"5744",2011,"Estonia","Production",12.89372
"5745",2011,"Estonia","Net imports",-3.562
"5746",2011,"Estonia","Demand",9.33172
"5747",2011,"EU-27","Fossil",1430.658603
"5748",2011,"EU-27","Coal",725.265759
"5749",2011,"EU-27","Hard Coal",390.005759
"5750",2011,"EU-27","Lignite",335.26
"5751",2011,"EU-27","Gas",557.281836
"5752",2011,"EU-27","Other fossil",148.111008
"5753",2011,"EU-27","Nuclear",837.797763
"5754",2011,"EU-27","Renewables",645.577832999999
"5755",2011,"EU-27","Hydro",307.453741
"5756",2011,"EU-27","Wind and solar",212.678423
"5757",2011,"EU-27","Wind",165.388897
"5758",2011,"EU-27","Solar",47.289526
"5759",2011,"EU-27","Bioenergy",119.04042
"5760",2011,"EU-27","Other renewables",6.405249
"5761",2011,"EU-27","Production",2914.034199
"5762",2011,"EU-27","Net imports",0.931407999999998
"5763",2011,"EU-27","Demand",2914.965607
"5764",2011,"EU27+1","Fossil",1691.543799
"5765",2011,"EU27+1","Coal",833.707759
"5766",2011,"EU27+1","Hard Coal",498.447759
"5767",2011,"EU27+1","Lignite",335.26
"5768",2011,"EU27+1","Gas",703.780836
"5769",2011,"EU27+1","Other fossil",154.055204
"5770",2011,"EU27+1","Nuclear",906.777763
"5771",2011,"EU27+1","Renewables",680.790696
"5772",2011,"EU27+1","Hydro",313.14505
"5773",2011,"EU27+1","Wind and solar",228.885012
"5774",2011,"EU27+1","Wind",181.351863
"5775",2011,"EU27+1","Solar",47.533149
"5776",2011,"EU27+1","Bioenergy",132.354445
"5777",2011,"EU27+1","Other renewables",6.406189
"5778",2011,"EU27+1","Production",3279.112258
"5779",2011,"EU27+1","Net imports",7.15440799999999
"5780",2011,"EU27+1","Demand",3286.266666
"5781",2011,"Finland","Fossil",25.83483
"5782",2011,"Finland","Coal",9.776
"5783",2011,"Finland","Hard Coal",9.776
"5784",2011,"Finland","Lignite",0
"5785",2011,"Finland","Gas",9.447
"5786",2011,"Finland","Other fossil",6.61183
"5787",2011,"Finland","Nuclear",23.187
"5788",2011,"Finland","Renewables",24.176565
"5789",2011,"Finland","Hydro",12.445039
"5790",2011,"Finland","Wind and solar",0.486693
"5791",2011,"Finland","Wind",0.481392999999999
"5792",2011,"Finland","Solar",0.0053
"5793",2011,"Finland","Bioenergy",11.244833
"5794",2011,"Finland","Other renewables",0
"5795",2011,"Finland","Production",73.198395
"5796",2011,"Finland","Net imports",13.8519999999999
"5797",2011,"Finland","Demand",87.050395
"5798",2011,"France","Fossil",59.3914
"5799",2011,"France","Coal",17.807444
"5800",2011,"France","Hard Coal",17.807444
"5801",2011,"France","Lignite",0
"5802",2011,"France","Gas",29.489144
"5803",2011,"France","Other fossil",12.094812
"5804",2011,"France","Nuclear",442.387763
"5805",2011,"France","Renewables",66.025908
"5806",2011,"France","Hydro",45.744622
"5807",2011,"France","Wind and solar",14.705423
"5808",2011,"France","Wind",12.371621
"5809",2011,"France","Solar",2.333802
"5810",2011,"France","Bioenergy",5.036348
"5811",2011,"France","Other renewables",0.539515
"5812",2011,"France","Production",567.805071
"5813",2011,"France","Net imports",-56.413
"5814",2011,"France","Demand",511.392071
"5815",2011,"Germany","Fossil",375.4
"5816",2011,"Germany","Coal",262.5
"5817",2011,"Germany","Hard Coal",112.4
"5818",2011,"Germany","Lignite",150.1
"5819",2011,"Germany","Gas",86.1
"5820",2011,"Germany","Other fossil",26.8
"5821",2011,"Germany","Nuclear",108
"5822",2011,"Germany","Renewables",124.1
"5823",2011,"Germany","Hydro",17.7
"5824",2011,"Germany","Wind and solar",69.5
"5825",2011,"Germany","Wind",49.9
"5826",2011,"Germany","Solar",19.6
"5827",2011,"Germany","Bioenergy",36.9
"5828",2011,"Germany","Other renewables",0
"5829",2011,"Germany","Production",607.5
"5830",2011,"Germany","Net imports",-3.8
"5831",2011,"Germany","Demand",603.7
"5832",2011,"Greece","Fossil",51.0289999999999
"5833",2011,"Greece","Coal",31.063
"5834",2011,"Greece","Hard Coal",0.076
"5835",2011,"Greece","Lignite",30.987
"5836",2011,"Greece","Gas",14.069
"5837",2011,"Greece","Other fossil",5.897
"5838",2011,"Greece","Nuclear",0
"5839",2011,"Greece","Renewables",8.143571
"5840",2011,"Greece","Hydro",4.01121799999999
"5841",2011,"Greece","Wind and solar",3.92553799999999
"5842",2011,"Greece","Wind",3.31522699999999
"5843",2011,"Greece","Solar",0.610310999999999
"5844",2011,"Greece","Bioenergy",0.206815
"5845",2011,"Greece","Other renewables",0
"5846",2011,"Greece","Production",59.172571
"5847",2011,"Greece","Net imports",3.23199999999999
"5848",2011,"Greece","Demand",62.404571
"5849",2011,"Hungary","Fossil",17.625984
"5850",2011,"Hungary","Coal",6.483
"5851",2011,"Hungary","Hard Coal",0.06
"5852",2011,"Hungary","Lignite",6.423
"5853",2011,"Hungary","Gas",10.738
"5854",2011,"Hungary","Other fossil",0.404983999999999
"5855",2011,"Hungary","Nuclear",15.685
"5856",2011,"Hungary","Renewables",2.708192
"5857",2011,"Hungary","Hydro",0.22203
"5858",2011,"Hungary","Wind and solar",0.627137
"5859",2011,"Hungary","Wind",0.625693
"5860",2011,"Hungary","Solar",0.001444
"5861",2011,"Hungary","Bioenergy",1.859025
"5862",2011,"Hungary","Other renewables",0
"5863",2011,"Hungary","Production",36.019176
"5864",2011,"Hungary","Net imports",6.64299999999999
"5865",2011,"Hungary","Demand",42.662176
"5866",2011,"Ireland","Fossil",21.740434
"5867",2011,"Ireland","Coal",3.944772
"5868",2011,"Ireland","Hard Coal",3.944772
"5869",2011,"Ireland","Lignite",0
"5870",2011,"Ireland","Gas",15.434637
"5871",2011,"Ireland","Other fossil",2.361025
"5872",2011,"Ireland","Nuclear",0
"5873",2011,"Ireland","Renewables",5.423594
"5874",2011,"Ireland","Hydro",0.706687
"5875",2011,"Ireland","Wind and solar",4.380857
"5876",2011,"Ireland","Wind",4.380315
"5877",2011,"Ireland","Solar",0.000542
"5878",2011,"Ireland","Bioenergy",0.33605
"5879",2011,"Ireland","Other renewables",0
"5880",2011,"Ireland","Production",27.164028
"5881",2011,"Ireland","Net imports",0.490094999999999
"5882",2011,"Ireland","Demand",27.654123
"5883",2011,"Italy","Fossil",216.778694
"5884",2011,"Italy","Coal",44.726
"5885",2011,"Italy","Hard Coal",44.726
"5886",2011,"Italy","Lignite",0
"5887",2011,"Italy","Gas",144.598
"5888",2011,"Italy","Other fossil",27.454694
"5889",2011,"Italy","Nuclear",0
"5890",2011,"Italy","Renewables",82.959777
"5891",2011,"Italy","Hydro",45.822721
"5892",2011,"Italy","Wind and solar",20.652098
"5893",2011,"Italy","Wind",9.85637499999999
"5894",2011,"Italy","Solar",10.795723
"5895",2011,"Italy","Bioenergy",10.830695
"5896",2011,"Italy","Other renewables",5.654263
"5897",2011,"Italy","Production",299.738471
"5898",2011,"Italy","Net imports",45.732
"5899",2011,"Italy","Demand",345.470471
"5900",2011,"Latvia","Fossil",3.017
"5901",2011,"Latvia","Coal",0.002
"5902",2011,"Latvia","Hard Coal",0.002
"5903",2011,"Latvia","Lignite",0
"5904",2011,"Latvia","Gas",3.014
"5905",2011,"Latvia","Other fossil",0.001
"5906",2011,"Latvia","Nuclear",0
"5907",2011,"Latvia","Renewables",3.076048
"5908",2011,"Latvia","Hydro",2.886968
"5909",2011,"Latvia","Wind and solar",0.070894
"5910",2011,"Latvia","Wind",0.070894
"5911",2011,"Latvia","Solar",0
"5912",2011,"Latvia","Bioenergy",0.118186
"5913",2011,"Latvia","Other renewables",0
"5914",2011,"Latvia","Production",6.093048
"5915",2011,"Latvia","Net imports",1.245
"5916",2011,"Latvia","Demand",7.338048
"5917",2011,"Lithuania","Fossil",2.877
"5918",2011,"Lithuania","Coal",0
"5919",2011,"Lithuania","Hard Coal",0
"5920",2011,"Lithuania","Lignite",0
"5921",2011,"Lithuania","Gas",2.668
"5922",2011,"Lithuania","Other fossil",0.209
"5923",2011,"Lithuania","Nuclear",0
"5924",2011,"Lithuania","Renewables",1.11253199999999
"5925",2011,"Lithuania","Hydro",0.479551999999999
"5926",2011,"Lithuania","Wind and solar",0.474995999999999
"5927",2011,"Lithuania","Wind",0.474995999999999
"5928",2011,"Lithuania","Solar",0
"5929",2011,"Lithuania","Bioenergy",0.157984
"5930",2011,"Lithuania","Other renewables",0
"5931",2011,"Lithuania","Production",3.989532
"5932",2011,"Lithuania","Net imports",6.739
"5933",2011,"Lithuania","Demand",10.728532
"5934",2011,"Luxembourg","Fossil",2.403014
"5935",2011,"Luxembourg","Coal",0
"5936",2011,"Luxembourg","Hard Coal",0
"5937",2011,"Luxembourg","Lignite",0
"5938",2011,"Luxembourg","Gas",2.340538
"5939",2011,"Luxembourg","Other fossil",0.062476
"5940",2011,"Luxembourg","Nuclear",0
"5941",2011,"Luxembourg","Renewables",0.245772999999999
"5942",2011,"Luxembourg","Hydro",0.0629999999999999
"5943",2011,"Luxembourg","Wind and solar",0.089794
"5944",2011,"Luxembourg","Wind",0.06405
"5945",2011,"Luxembourg","Solar",0.025744
"5946",2011,"Luxembourg","Bioenergy",0.092979
"5947",2011,"Luxembourg","Other renewables",0
"5948",2011,"Luxembourg","Production",2.648787
"5949",2011,"Luxembourg","Net imports",4.481955
"5950",2011,"Luxembourg","Demand",7.130742
"5951",2011,"Malta","Fossil",2.169
"5952",2011,"Malta","Coal",0
"5953",2011,"Malta","Hard Coal",0
"5954",2011,"Malta","Lignite",0
"5955",2011,"Malta","Gas",0
"5956",2011,"Malta","Other fossil",2.169
"5957",2011,"Malta","Nuclear",0
"5958",2011,"Malta","Renewables",0.0099
"5959",2011,"Malta","Hydro",0
"5960",2011,"Malta","Wind and solar",0.00499
"5961",2011,"Malta","Wind",0
"5962",2011,"Malta","Solar",0.00499
"5963",2011,"Malta","Bioenergy",0.00491
"5964",2011,"Malta","Other renewables",0
"5965",2011,"Malta","Production",2.1789
"5966",2011,"Malta","Net imports",0
"5967",2011,"Malta","Demand",2.1789
"5968",2011,"Netherlands","Fossil",97.352003
"5969",2011,"Netherlands","Coal",21.39
"5970",2011,"Netherlands","Hard Coal",21.39
"5971",2011,"Netherlands","Lignite",0
"5972",2011,"Netherlands","Gas",69.475
"5973",2011,"Netherlands","Other fossil",6.487003
"5974",2011,"Netherlands","Nuclear",4.141
"5975",2011,"Netherlands","Renewables",12.320182
"5976",2011,"Netherlands","Hydro",0.057
"5977",2011,"Netherlands","Wind and solar",5.204642
"5978",2011,"Netherlands","Wind",5.100171
"5979",2011,"Netherlands","Solar",0.104471
"5980",2011,"Netherlands","Bioenergy",7.05854
"5981",2011,"Netherlands","Other renewables",0
"5982",2011,"Netherlands","Production",113.813184999999
"5983",2011,"Netherlands","Net imports",9.089
"5984",2011,"Netherlands","Demand",122.902184999999
"5985",2011,"Poland","Fossil",149.87559
"5986",2011,"Poland","Coal",139.758
"5987",2011,"Poland","Hard Coal",87.229
"5988",2011,"Poland","Lignite",52.529
"5989",2011,"Poland","Gas",5.821
"5990",2011,"Poland","Other fossil",4.29659
"5991",2011,"Poland","Nuclear",0
"5992",2011,"Poland","Renewables",13.137011
"5993",2011,"Poland","Hydro",2.33137899999999
"5994",2011,"Poland","Wind and solar",3.204723
"5995",2011,"Poland","Wind",3.204548
"5996",2011,"Poland","Solar",0.000175
"5997",2011,"Poland","Bioenergy",7.600909
"5998",2011,"Poland","Other renewables",0
"5999",2011,"Poland","Production",163.012601
"6000",2011,"Poland","Net imports",-5.242
"6001",2011,"Poland","Demand",157.770601
"6002",2011,"Portugal","Fossil",27.768535
"6003",2011,"Portugal","Coal",9.848
"6004",2011,"Portugal","Hard Coal",9.848
"6005",2011,"Portugal","Lignite",0
"6006",2011,"Portugal","Gas",14.916
"6007",2011,"Portugal","Other fossil",3.00453499999999
"6008",2011,"Portugal","Nuclear",0
"6009",2011,"Portugal","Renewables",24.114717
"6010",2011,"Portugal","Hydro",11.539213
"6011",2011,"Portugal","Wind and solar",9.441541
"6012",2011,"Portugal","Wind",9.161612
"6013",2011,"Portugal","Solar",0.279929
"6014",2011,"Portugal","Bioenergy",2.923545
"6015",2011,"Portugal","Other renewables",0.210418
"6016",2011,"Portugal","Production",51.883252
"6017",2011,"Portugal","Net imports",2.813
"6018",2011,"Portugal","Demand",54.696252
"6019",2011,"Romania","Fossil",33.937
"6020",2011,"Romania","Coal",24.782
"6021",2011,"Romania","Hard Coal",0.767
"6022",2011,"Romania","Lignite",24.015
"6023",2011,"Romania","Gas",8.365
"6024",2011,"Romania","Other fossil",0.79
"6025",2011,"Romania","Nuclear",11.747
"6026",2011,"Romania","Renewables",16.312975
"6027",2011,"Romania","Hydro",14.727658
"6028",2011,"Romania","Wind and solar",1.388627
"6029",2011,"Romania","Wind",1.3872
"6030",2011,"Romania","Solar",0.00142699999999999
"6031",2011,"Romania","Bioenergy",0.19669
"6032",2011,"Romania","Other renewables",0
"6033",2011,"Romania","Production",61.996975
"6034",2011,"Romania","Net imports",-1.90599999999999
"6035",2011,"Romania","Demand",60.090975
